"","year","month","day","Temp","Sal","DO_mgl","pH","Turb"
"2004",2012,6,26,25.2354166666667,18.9185185185185,7.29753086419753,8.00625,5.6989247311828
"2005",2012,6,27,25.3010416666667,NA,NA,8.06354166666667,3.09473684210526
"2006",2012,6,28,25.9864583333333,NA,NA,8.04583333333333,3.36842105263158
"2007",2012,6,29,26.7260416666667,NA,NA,8.015625,4.58947368421053
"2008",2012,6,30,27.7989583333333,NA,NA,8.02916666666667,4.30208333333333
"2009",2012,7,1,27.9229166666667,NA,NA,7.98229166666667,4.92708333333333
"2010",2012,7,2,28.0875,NA,NA,7.93854166666667,5.45833333333333
"2011",2012,7,3,28.7322916666667,19.571875,8.3171875,8.02291666666667,4.05208333333333
"2012",2012,7,4,28.890625,19.6760416666667,7.64270833333333,8.0125,3.91666666666667
"2013",2012,7,5,29.228125,19.65,7.71354166666667,8.003125,3.77083333333333
"2014",2012,7,6,29.6739583333333,19.596875,7.34791666666667,7.96979166666667,3.51578947368421
"2015",2012,7,7,29.678125,19.5791666666667,6.97708333333333,7.93229166666667,4.63541666666667
"2016",2012,7,8,29.6510416666667,19.70625,7.23645833333333,7.940625,5.42708333333333
"2017",2012,7,9,29.84375,19.775,6.31875,7.85208333333333,7.58904109589041
"2018",2012,7,10,28.4625,19.371875,6.11979166666667,7.840625,NA
"2019",2012,7,11,27.4864583333333,19.0020833333333,6.57708333333333,7.946875,NA
"2020",2012,7,12,27.0177083333333,18.7135416666667,6.93333333333333,8.01041666666667,NA
"2021",2012,7,13,27.8114583333333,18.8604166666667,7.62916666666667,8.08125,3.46551724137931
"2022",2012,7,14,28.15625,18.6385416666667,7.59583333333333,8.12604166666667,3.17021276595745
"2023",2012,7,15,28.2177083333333,18.8177083333333,7.04583333333333,8.0625,5.54347826086957
"2024",2012,7,16,28.396875,19.075,7.09479166666667,8.015625,5.45744680851064
"2025",2012,7,17,29.4885416666667,19.3416666666667,7.959375,8.06145833333333,4.59574468085106
"2026",2012,7,18,29.4583333333333,20.1322916666667,7.08958333333333,7.99895833333333,5.21875
"2027",2012,7,19,28.9427083333333,21.278125,6.61875,7.93125,4.30851063829787
"2028",2012,7,20,29.065625,21.4614583333333,7.20520833333333,7.97395833333333,5.96774193548387
"2029",2012,7,21,28.184375,21.1458333333333,6.56145833333333,7.9875,10.3333333333333
"2030",2012,7,22,27.8010416666667,20.5736263736264,6.70989010989011,7.95,6.69473684210526
"2031",2012,7,23,28.2572916666667,NA,NA,8.03125,5.11111111111111
"2032",2012,7,24,28.2010416666667,NA,NA,8.03854166666667,7.02127659574468
"2033",2012,7,25,27.5427083333333,21.4272727272727,10.6890909090909,8.178125,24.3958333333333
"2034",2012,7,26,28.0760416666667,21.5729166666667,8.77395833333333,8.25520833333333,6.05208333333333
"2035",2012,7,27,28.4208333333333,21.6166666666667,7.2,8.09895833333333,4.45833333333333
"2036",2012,7,28,28.4875,21.5333333333333,7.69166666666667,8.15729166666667,5.03125
"2037",2012,7,29,28.853125,21.5864583333333,9.121875,8.27395833333333,5.3125
"2038",2012,7,30,29.1635416666667,21.5364583333333,8.99791666666667,8.340625,9.48958333333333
"2039",2012,7,31,28.8427083333333,21.4796610169492,7.36271186440678,8.309375,7.47916666666667
"2040",2012,8,1,28.8927083333333,21.7161290322581,10.6193548387097,8.45416666666667,3.97916666666667
"2041",2012,8,2,29.021875,21.834375,9.29166666666667,8.378125,4.03125
"2042",2012,8,3,29.2322916666667,21.825,8.96770833333333,8.35104166666667,6.80208333333333
"2043",2012,8,4,29.421875,21.6604166666667,7.0875,8.17604166666667,5.44791666666667
"2044",2012,8,5,29.2229166666667,21.8385416666667,6.88125,8.10833333333333,4.59375
"2045",2012,8,6,28.7927083333333,22.421875,6.65,8.09166666666667,3.72916666666667
"2046",2012,8,7,28.4520833333333,22.6833333333333,5.90416666666667,8.01979166666667,3.94791666666667
"2047",2012,8,8,28.4177083333333,21.7635416666667,5.1375,7.915625,3.40625
"2048",2012,8,9,29.0114583333333,21.5864583333333,4.98541666666667,7.86041666666667,5.82291666666667
"2049",2012,8,10,28.5854166666667,21.6604166666667,5.40833333333333,7.81875,6.66666666666667
"2050",2012,8,11,27.46875,22.0354166666667,5.61041666666667,7.815625,6.8125
"2051",2012,8,12,27.284375,21.6552083333333,6.92395833333333,7.934375,5.20833333333333
"2052",2012,8,13,28.2447916666667,22.4822916666667,8.36041666666667,8.084375,7.09375
"2053",2012,8,14,28.390625,23.2916666666667,6.925,8.03645833333333,7.63157894736842
"2054",2012,8,15,28.1541666666667,23.6114583333333,4.84270833333333,7.78020833333333,7.14583333333333
"2055",2012,8,16,28.209375,23.540625,6.45208333333333,7.859375,6.77083333333333
"2056",2012,8,17,28.4979166666667,23.4083333333333,7.61875,7.97291666666667,11.1702127659574
"2057",2012,8,18,27.6958333333333,23.4270833333333,6.63541666666667,7.93125,16.2916666666667
"2058",2012,8,19,26.0614583333333,23.1,6.275,7.91458333333333,25.625
"2059",2012,8,20,25.7041666666667,22.9427083333333,6.575,7.90833333333333,21.2315789473684
"2060",2012,8,21,26.1260416666667,23.4986111111111,7.81944444444444,7.990625,8.53191489361702
"2061",2012,8,22,26.415625,23.8270833333333,8.05729166666667,8.08333333333333,7.37894736842105
"2062",2012,8,23,26.640625,23.9114583333333,7.61458333333333,8.096875,12.625
"2063",2012,8,24,25.8520833333333,23.6239583333333,7.134375,8.06354166666667,15.0520833333333
"2064",2012,8,25,25.2864583333333,21.8072916666667,6.91354166666667,8.09375,31.6041666666667
"2065",2012,8,26,25.6177083333333,21.4020833333333,7.046875,8.05208333333333,14.9263157894737
"2066",2012,8,27,26.496875,21.38125,7.51354166666667,8.04895833333333,6.58333333333333
"2067",2012,8,28,26.815625,21.1677083333333,7.48333333333333,8.04375,6.41666666666667
"2068",2012,8,29,27.15625,21.5020833333333,7.875,8.096875,9.11578947368421
"2069",2012,8,30,27.346875,21.7052083333333,7.59166666666667,8.08333333333333,7.46875
"2070",2012,8,31,27.375,21.8197916666667,7.23541666666667,8.04166666666667,7.23958333333333
"2071",2012,9,1,27.3520833333333,21.921875,7.146875,8.02604166666667,6.86458333333333
"2072",2012,9,2,27.4645833333333,21.925,7.521875,8.03958333333333,7.19791666666667
"2073",2012,9,3,27.3572916666667,21.8583333333333,7.64375,8.06145833333333,7.03125
"2074",2012,9,4,27.5572916666667,21.975,7.125,8.071875,7.76041666666667
"2075",2012,9,5,27.3729166666667,22.2489583333333,7.02916666666667,8.078125,9.375
"2076",2012,9,6,27.190625,21.6822916666667,7.10520833333333,8.1,20.0421052631579
"2077",2012,9,7,26.803125,22.1625,8.75416666666667,8.21770833333333,9.08333333333333
"2078",2012,9,8,27.3708333333333,22.279012345679,8.92839506172839,8.271875,8.29166666666667
"2079",2012,9,9,25.6760416666667,NA,NA,8.18125,16.0421052631579
"2080",2012,9,10,24.0625,NA,NA,8.36666666666667,12.5520833333333
"2081",2012,9,11,23.80625,22.2724137931034,12.0206896551724,8.51458333333333,15.0833333333333
"2082",2012,9,12,24.84375,22.5114583333333,10.9427083333333,8.41770833333333,5.16666666666667
"2083",2012,9,13,24.8645833333333,22.5510416666667,9.890625,8.375,6.8494623655914
"2084",2012,9,14,25.2145833333333,22.4791666666667,9.25208333333333,8.36458333333333,6.39130434782609
"2085",2012,9,15,24.903125,22.4447916666667,8.11145833333333,8.30520833333333,11.1458333333333
"2086",2012,9,16,24.0583333333333,22.5072916666667,7.77708333333333,8.23333333333333,5.16666666666667
"2087",2012,9,17,24.0145833333333,22.7958333333333,7.22916666666667,8.190625,8.25
"2088",2012,9,18,24.1447916666667,23.0270833333333,6.79375,8.11041666666667,19.28125
"2089",2012,9,19,22.7958333333333,23.0625,7.13541666666667,8.03958333333333,15.1979166666667
"2090",2012,9,20,22.296875,23.178125,8.02395833333333,8.08333333333333,8.38541666666667
"2091",2012,9,21,23.3229166666667,23.1729166666667,8.0625,8.12395833333333,5.1505376344086
"2092",2012,9,22,23.425,23.0604166666667,7.41770833333333,8.065625,7.26041666666667
"2093",2012,9,23,22.7760416666667,22.8510416666667,7.50104166666667,8.01145833333333,17.09375
"2094",2012,9,24,21.6010416666667,22.7229166666667,8.046875,8.0625,8.55208333333333
"2095",2012,9,25,21.778125,22.7520833333333,7.92916666666667,8.10520833333333,8.26041666666667
"2096",2012,9,26,22.05,23.2291666666667,7.57395833333333,8.09270833333333,7.32631578947368
"2097",2012,9,27,23.109375,23.7447916666667,8.03541666666667,8.07916666666667,6.6875
"2098",2012,9,28,23.4708333333333,23.921875,7.84270833333333,8.0375,6.91666666666667
"2099",2012,9,29,22.4208333333333,23.8291666666667,7.234375,8.01145833333333,7.03125
"2100",2012,9,30,22.2072916666667,23.8395833333333,7.88541666666667,8.06979166666667,5.16666666666667
"2101",2012,10,1,21.8166666666667,23.6802083333333,7.67708333333333,8.053125,6.35416666666667
"2102",2012,10,2,22.3447916666667,23.7760416666667,7.63541666666667,8.04270833333333,11.6875
"2103",2012,10,3,23.4125,23.746875,7.95833333333333,8.04166666666667,5.45833333333333
"2104",2012,10,4,23.5645833333333,23.7572916666667,7.421875,8.00520833333333,6.32291666666667
"2105",2012,10,5,23.309375,23.7010416666667,7.86145833333333,8.01979166666667,5.84210526315789
"2106",2012,10,6,23.315625,23.6833333333333,8.075,8.090625,9.1063829787234
"2107",2012,10,7,20.5385416666667,23.271875,7.465625,8.02708333333333,20.5425531914894
"2108",2012,10,8,18.7375,23.3208333333333,7.653125,8,11.5
"2109",2012,10,9,18.434375,23.50625,7.825,8.05104166666667,8.03125
"2110",2012,10,10,18.9166666666667,23.3802083333333,7.91770833333333,8.04583333333333,4.96808510638298
"2111",2012,10,11,17.965625,23.140625,8.54895833333333,8.10104166666667,8.79166666666667
"2112",2012,10,12,18.2854166666667,22.9791666666667,9,8.146875,7.11578947368421
"2113",2012,10,13,17.5739583333333,23.1197916666667,8.93541666666667,8.140625,12.1368421052632
"2114",2012,10,14,17.9052083333333,23.0489583333333,9.48125,8.184375,6.84210526315789
"2115",2012,10,15,18.196875,23.2458333333333,8.90833333333333,8.24583333333333,6.73958333333333
"2116",2012,10,16,17.6979166666667,23.5020833333333,8.734375,8.3125,6.38541666666667
"2117",2012,10,17,17.7614583333333,23.6770833333333,8.81041666666667,8.28645833333333,6.57291666666667
"2118",2012,10,18,18.075,23.7541666666667,8.84270833333333,8.29166666666667,8.05208333333333
"2119",2012,10,19,18.921875,23.7302083333333,8.58645833333333,8.26041666666667,5.57291666666667
"2120",2012,10,20,18.4802083333333,23.7229166666667,8.65104166666667,8.23854166666667,4.51041666666667
"2121",2012,10,21,17.6854166666667,23.7916666666667,8.778125,8.26458333333333,8.38541666666667
"2122",2012,10,22,17.9239583333333,23.7270833333333,9.225,8.29583333333333,4.79166666666667
"2123",2012,10,23,18.1260416666667,23.6927083333333,9.53854166666667,8.31875,4.63541666666667
"2124",2012,10,24,18.3385416666667,23.69375,8.98229166666667,8.296875,5.04210526315789
"2125",2012,10,25,19.328125,23.68125,9.50520833333333,8.29166666666667,4.83333333333333
"2126",2012,10,26,19.2729166666667,23.821875,8.421875,8.21979166666667,9.14583333333333
"2127",2012,10,27,18.553125,24.0364583333333,7.81875,8.19479166666667,23.0104166666667
"2128",2012,10,28,17.91875,23.9260416666667,7.86979166666667,8.2,24.40625
"2129",2012,10,29,15.984375,22.6020833333333,8.090625,8.18958333333333,23
"2130",2012,10,30,13.7791666666667,21.8958333333333,8.45729166666667,8.26041666666667,9.80208333333333
"2131",2012,10,31,13.44375,22.08125,8.61666666666667,8.29583333333333,3.92708333333333
"2132",2012,11,1,13.8510416666667,22.48125,8.709375,8.196875,3
"2133",2012,11,2,13.578125,22.7677083333333,8.84375,8.12916666666667,2.83333333333333
"2134",2012,11,3,12.5760416666667,22.94375,9.16666666666667,8.165625,4.68421052631579
"2135",2012,11,4,11.4052083333333,22.7833333333333,9.94375,8.26041666666667,1.97916666666667
"2136",2012,11,5,10.9729166666667,22.7104166666667,10.0291666666667,8.26458333333333,2.72916666666667
"2137",2012,11,6,11.6083333333333,22.9645833333333,9.28229166666667,8.159375,5.67708333333333
"2138",2012,11,7,11.0239583333333,22.9822916666667,9.44895833333333,8.15729166666667,7.33333333333333
"2139",2012,11,8,10.3333333333333,22.9354166666667,9.75520833333333,8.209375,2.72916666666667
"2140",2012,11,9,10.3947916666667,22.7895833333333,9.98854166666667,8.23645833333333,1.84210526315789
"2141",2012,11,10,11.0416666666667,22.4666666666667,10.6541666666667,8.278125,1.38541666666667
"2142",2012,11,11,11.6427083333333,22.55625,10.765625,8.30208333333333,1.24210526315789
"2143",2012,11,12,12.3260416666667,22.6489583333333,10.7114583333333,8.31041666666667,1.51041666666667
"2144",2012,11,13,12.2125,22.5208333333333,9.775,8.24791666666667,5.11578947368421
"2145",2012,11,14,10.478125,22.8052083333333,9.828125,8.246875,7.02083333333333
"2146",2012,11,15,10.1135416666667,22.590625,9.91041666666667,8.340625,4.0625
"2147",2012,11,16,10.4072916666667,22.575,9.965625,8.39583333333333,3.01041666666667
"2148",2012,11,17,10.140625,22.5625,9.99583333333333,8.39375,4.79166666666667
"2149",2012,11,18,10.4541666666667,22.3729166666667,9.88020833333333,8.34166666666667,6.52083333333333
"2150",2012,11,19,10.4427083333333,22.3177083333333,9.81458333333333,8.34166666666667,5.63541666666667
"2151",2012,11,20,10.5197916666667,22.2072916666667,10.0052083333333,8.34791666666667,3.39583333333333
"2152",2012,11,21,10.434375,22.2041666666667,10.2020833333333,8.37083333333333,2.45833333333333
"2153",2012,11,22,10.35,22.2135416666667,10.3125,8.4,2.90625
"2154",2012,11,23,10.425,22.05625,10.303125,8.4,1.95833333333333
"2155",2012,11,24,9.62708333333333,22.2114583333333,10.0302083333333,8.4,2.64583333333333
"2156",2012,11,25,8.66145833333333,22.0583333333333,10.1104166666667,8.4,1.60416666666667
"2157",2012,11,26,9.00625,21.9916666666667,10.3052083333333,8.40729166666667,1.0625
"2158",2012,11,27,9.07916666666667,21.99375,10.1916666666667,8.403125,1.01041666666667
"2159",2012,11,28,8.51770833333333,21.840625,10.3708333333333,8.44895833333333,1.58333333333333
"2160",2012,11,29,8.42395833333333,21.8770833333333,10.615625,8.484375,1.65625
"2161",2012,11,30,8.62916666666667,21.909375,10.6833333333333,8.50208333333333,1.08333333333333
"2162",2012,12,1,8.83020833333333,21.9395833333333,10.7,8.5,1
"2163",2012,12,2,9.21979166666667,22.003125,10.5791666666667,8.5,1
"2164",2012,12,3,10.1541666666667,22.0510416666667,10.4447916666667,8.475,1
"2165",2012,12,4,10.7333333333333,22.1,10.3895833333333,8.41666666666667,1
"2166",2012,12,5,10.6770833333333,22.1979166666667,10.1666666666667,8.40416666666667,1.08333333333333
"2167",2012,12,6,9.57916666666667,22.0145833333333,10.340625,8.41875,3.42708333333333
"2168",2012,12,7,9.61354166666667,22.1229166666667,10.6166666666667,8.44791666666667,1.25
"2169",2012,12,8,10.1416666666667,21.9270833333333,10.5145833333333,8.49479166666667,1
"2170",2012,12,9,10.3802083333333,21.8989583333333,10.4395833333333,8.48020833333333,1
"2171",2012,12,10,10.9354166666667,21.7739583333333,10.19375,8.484375,0.410526315789474
"2172",2012,12,11,11.221875,22.0927083333333,9.84166666666667,8.45416666666667,0.697916666666667
"2173",2012,12,12,9.57916666666667,22.2083333333333,9.878125,8.4875,3.96875
"2174",2012,12,13,9.09895833333333,22.3822916666667,10.096875,8.49791666666667,4.71875
"2175",2012,12,14,9.0125,22.371875,10.2864583333333,8.50625,1.6875
"2176",2012,12,15,8.93333333333333,22.184375,10.4364583333333,8.50833333333333,0.53125
"2177",2012,12,16,9.284375,21.9020833333333,10.3802083333333,8.5,0.197916666666667
"2178",2012,12,17,9.80625,21.8197916666667,10.340625,8.5,0.0104166666666667
"2179",2012,12,18,10.2697916666667,21.6333333333333,10.1177083333333,8.44375,0.5625
"2180",2012,12,19,9.86770833333333,21.5458333333333,10.0375,8.415625,1.01041666666667
"2181",2012,12,20,9.55729166666667,21.5708333333333,10.1875,8.403125,3.63541666666667
"2182",2012,12,21,9.43333333333333,21.6552083333333,9.77395833333333,8.39583333333333,5.82291666666667
"2183",2012,12,22,7.96145833333333,22.3510416666667,10.053125,8.396875,1.77083333333333
"2184",2012,12,23,7.66041666666667,21.965625,10.3822916666667,8.40729166666667,1.1875
"2185",2012,12,24,7.684375,21.95,10.3666666666667,8.425,1
"2186",2012,12,25,8.303125,22.3583333333333,10.3729166666667,8.403125,1.04166666666667
"2187",2012,12,26,8.190625,22.2541666666667,10.05625,8.39791666666667,6.4375
"2188",2012,12,27,7.96041666666667,21.8708333333333,10.0427083333333,8.38020833333333,3.17708333333333
"2189",2012,12,28,7.11354166666667,22.0604166666667,10.4583333333333,8.4,1.94791666666667
"2190",2012,12,29,7.06354166666667,21.678125,10.4875,8.4,2.05208333333333
"2191",2012,12,30,6.80833333333333,21.8020833333333,10.5375,8.4,1.4375
"2192",2012,12,31,6.40520833333333,21.7145833333333,10.8020833333333,8.42604166666667,1.01041666666667
"2193",2013,1,1,6.55416666666667,21.8197916666667,10.8645833333333,NA,1.01041666666667
"2194",2013,1,2,6.52916666666667,21.496875,10.8375,NA,1.15625
"2195",2013,1,3,5.99166666666667,21.2291666666667,11.1072916666667,NA,1.01041666666667
"2196",2013,1,4,5.990625,21.3302083333333,11.1104166666667,NA,1
"2197",2013,1,5,5.83125,21.4354166666667,11.1395833333333,NA,1.03125
"2198",2013,1,6,6.246875,21.521875,11.18125,NA,1
"2199",2013,1,7,6.60416666666667,21.3739583333333,11.1614583333333,NA,1.05208333333333
"2200",2013,1,8,6.68125,21.4197916666667,11.015625,NA,1
"2201",2013,1,9,7.321875,21.4708333333333,11.015625,NA,0.916666666666667
"2202",2013,1,10,8.07604166666667,21.4614583333333,10.9177083333333,NA,1.125
"2203",2013,1,11,7.76458333333333,21.4395833333333,11.0364583333333,NA,1
"2204",2013,1,12,8.19166666666667,21.503125,10.9416666666667,NA,1
"2205",2013,1,13,8.35625,21.5229166666667,10.9666666666667,NA,1.01041666666667
"2206",2013,1,14,9.00104166666667,21.046875,10.6708333333333,NA,1.20833333333333
"2207",2013,1,15,8.2125,20.5114583333333,10.34375,NA,3.27083333333333
"2208",2013,1,16,7.7625,20.7260416666667,10.3635416666667,NA,1.98958333333333
"2209",2013,1,17,7.675,20.5145833333333,10.3979166666667,NA,2.84375
"2210",2013,1,18,6.33854166666667,20.1072916666667,10.8958333333333,NA,3.89583333333333
"2211",2013,1,19,6.6625,19.8947916666667,11.1177083333333,NA,2.01041666666667
"2212",2013,1,20,7.18125,19.7479166666667,11.0979166666667,NA,2.30208333333333
"2213",2013,1,21,7.23854166666667,19.8,11.0385416666667,NA,2.51041666666667
"2214",2013,1,22,5.84479166666667,19.76875,11.1333333333333,NA,2.19791666666667
"2215",2013,1,23,3.77395833333333,19.0125,11.7208333333333,NA,2.85416666666667
"2216",2013,1,24,3.515625,18.88125,11.93125,NA,4.47916666666667
"2217",2013,1,25,2.83229166666667,18.6208333333333,12.0885416666667,NA,3.59375
"2218",2013,1,26,3.63541666666667,18.9739583333333,11.8729166666667,NA,2.28125
"2219",2013,1,27,3.7875,18.7385416666667,12.18125,NA,3.53125
"2220",2013,1,28,4.07291666666667,19.10625,12.0979166666667,NA,2.30208333333333
"2221",2013,1,29,5.74315789473684,19.3494736842105,11.7863157894737,NA,2.44210526315789
"2222",2013,1,30,7.21979166666667,19.6083333333333,11.5510416666667,NA,1.96875
"2223",2013,1,31,8.43020833333333,20.0239583333333,10.7489583333333,NA,6.20833333333333
"2224",2013,2,1,5.765625,20.1395833333333,11.1729166666667,NA,5.72916666666667
"2225",2013,2,2,4.009375,19.9604166666667,11.5583333333333,NA,5.26041666666667
"2226",2013,2,3,5.01458333333333,20.1260416666667,11.64375,NA,2.82291666666667
"2227",2013,2,4,4.609375,19.846875,11.7020833333333,NA,3.25
"2228",2013,2,5,5.125,19.8541666666667,11.646875,NA,2.11458333333333
"2229",2013,2,6,6.0375,19.5770833333333,11.7739583333333,NA,2.10416666666667
"2230",2013,2,7,5.79375,19.74375,11.58125,NA,3.54166666666667
"2231",2013,2,8,5.97708333333333,19.609375,11.2604166666667,NA,5.07291666666667
"2232",2013,2,9,5.60625,19.3385416666667,11.3541666666667,NA,4.09375
"2233",2013,2,10,5.22395833333333,19.265625,11.7208333333333,NA,5.09375
"2234",2013,2,11,6.23854166666667,19.484375,11.5927083333333,NA,2.39583333333333
"2235",2013,2,12,7.67708333333333,19.2916666666667,11.1864583333333,NA,2.14583333333333
"2236",2013,2,13,7.471875,19.315625,11.3666666666667,NA,1.97916666666667
"2237",2013,2,14,7.18229166666667,19.3458333333333,11.1145833333333,NA,2.11458333333333
"2238",2013,2,15,7.39895833333333,19.3,11.184375,NA,2.27083333333333
"2239",2013,2,16,6.50104166666667,18.940625,10.9447916666667,NA,4.625
"2240",2013,2,17,4.853125,18.5125,11.0760416666667,NA,5.69791666666667
"2241",2013,2,18,4.38854166666667,18.1802083333333,11.44375,NA,4.80208333333333
"2242",2013,2,19,5.15625,18.034375,11.4854166666667,NA,4.57291666666667
"2243",2013,2,20,5.71354166666667,18.5270833333333,11.2354166666667,NA,3.44791666666667
"2244",2013,2,21,5.46979166666667,18.3197916666667,11.221875,NA,5.34375
"2245",2013,2,22,4.85729166666667,17.5447916666667,11.51875,NA,5.52083333333333
"2246",2013,2,23,5.309375,17.534375,11.39375,NA,3.82291666666667
"2247",2013,2,24,6.103125,18.3354166666667,11.14375,NA,2.95833333333333
"2248",2013,2,25,5.759375,18.059375,11.1239583333333,NA,4.47916666666667
"2249",2013,2,26,5.57083333333333,18.375,11.01875,NA,7.19791666666667
"2250",2013,2,27,6.51354166666667,18.3104166666667,10.83125,NA,5.96875
"2251",2013,2,28,6.37083333333333,19.0104166666667,11.1125,NA,3.07291666666667
"2252",2013,3,1,6.25416666666667,19.24375,11.0302083333333,NA,2.04166666666667
"2253",2013,3,2,5.853125,19.55,10.9895833333333,NA,2
"2254",2013,3,3,5.16354166666667,19.7072916666667,11.08125,NA,2.16666666666667
"2255",2013,3,4,5.15416666666667,19.7125,11.221875,NA,2.44791666666667
"2256",2013,3,5,5.62291666666667,19.5854166666667,11.2791666666667,NA,3.11458333333333
"2257",2013,3,6,5.53229166666667,19.4270833333333,10.771875,NA,17.46875
"2258",2013,3,7,6.04166666666667,19.8041666666667,10.8447916666667,NA,19.3229166666667
"2259",2013,3,8,6.07395833333333,19.7302083333333,10.9208333333333,NA,7.125
"2260",2013,3,9,6.19166666666667,19.43125,11.1208333333333,NA,9.51041666666667
"2261",2013,3,10,6.765625,19.553125,11.35625,NA,3.59375
"2262",2013,3,11,7.68854166666667,19.5270833333333,11.2385416666667,NA,3.47916666666667
"2263",2013,3,12,8.55625,19.346875,10.7822916666667,NA,3.36458333333333
"2264",2013,3,13,8.815625,19.39375,10.5239583333333,NA,2.58333333333333
"2265",2013,3,14,7.80104166666667,19.6145833333333,10.775,NA,2.625
"2266",2013,3,15,8.121875,19.471875,10.85,NA,2.40625
"2267",2013,3,16,8.978125,19.4708333333333,10.8145833333333,NA,1.82291666666667
"2268",2013,3,17,8.30416666666667,18.7375,10.596875,NA,3.55208333333333
"2269",2013,3,18,7.14479166666667,19.3572916666667,10.4354166666667,NA,5.14583333333333
"2270",2013,3,19,7.790625,19.0489583333333,10.4041666666667,NA,2.02083333333333
"2271",2013,3,20,8.45625,18.2,10.6635416666667,NA,1.53125
"2272",2013,3,21,7.4625,16.8229166666667,10.7958333333333,NA,4.3125
"2273",2013,3,22,6.78854166666667,16.525,10.8729166666667,NA,2.41666666666667
"2274",2013,3,23,7.90208333333333,16.1625,11.05625,NA,2.20833333333333
"2275",2013,3,24,7.23854166666667,16.2760416666667,10.8,NA,3.60416666666667
"2276",2013,3,25,6.45416666666667,16.90625,10.58125,NA,3.01041666666667
"2277",2013,3,26,6.81666666666667,17.3916666666667,10.615625,NA,2.22916666666667
"2278",2013,3,27,7.1375,17.115625,10.753125,NA,1.48958333333333
"2279",2013,3,28,7.33125,17.5604166666667,10.7479166666667,NA,1.45833333333333
"2280",2013,3,29,7.59375,17.9552083333333,10.8333333333333,NA,1.28125
"2281",2013,3,30,8.521875,18.303125,10.70625,NA,1.14583333333333
"2282",2013,3,31,8.98645833333333,18.2791666666667,10.4572916666667,NA,1.03125
"2283",2013,4,1,9.71145833333333,18.3802083333333,10.1822916666667,NA,1.03125
"2284",2013,4,2,10.3726315789474,18.4873684210526,10.0157894736842,8.10172413793103,1.48421052631579
"2285",2013,4,3,10.578125,18.7385416666667,10.1541666666667,8.05833333333333,2.14583333333333
"2286",2013,4,4,9.2,18.7,10.2604166666667,8.04583333333333,3.04166666666667
"2287",2013,4,5,9.27916666666667,17.9635416666667,10.3458333333333,8.11979166666667,4.20833333333333
"2288",2013,4,6,10.3177083333333,18.0010416666667,10.3989583333333,8.15416666666667,3.20833333333333
"2289",2013,4,7,10.5822916666667,17.8770833333333,10.2572916666667,8.18333333333333,1.95833333333333
"2290",2013,4,8,12.0572916666667,17.903125,10.0010416666667,8.115625,1.16666666666667
"2291",2013,4,9,13.7,17.821875,9.89270833333333,8.09895833333333,1.01041666666667
"2292",2013,4,10,13.9072916666667,18.0458333333333,9.63541666666667,8.08333333333333,1.09375
"2293",2013,4,11,14.2697916666667,18.5875,9.33958333333333,8.06979166666667,1.45833333333333
"2294",2013,4,12,14.4791666666667,19.103125,8.978125,8.003125,1.69791666666667
"2295",2013,4,13,14.975,18.959375,8.77291666666667,7.965625,4.22916666666667
"2296",2013,4,14,15.0416666666667,19.6822916666667,8.75,7.94270833333333,1.92708333333333
"2297",2013,4,15,14.8979166666667,19.64375,8.753125,7.93541666666667,1.95833333333333
"2298",2013,4,16,15.1520833333333,19.684375,8.80625,7.91875,1.90625
"2299",2013,4,17,16.834375,19.7177083333333,8.853125,7.95520833333333,1.11458333333333
"2300",2013,4,18,17.6614583333333,19.4125,8.703125,8.003125,2.40625
"2301",2013,4,19,18.3510416666667,19.64375,8.37395833333333,7.98125,1.36458333333333
"2302",2013,4,20,17.3875,19.61875,8.36875,7.953125,1.69791666666667
"2303",2013,4,21,15.7041666666667,19.0770833333333,8.99791666666667,8.08229166666667,6.1875
"2304",2013,4,22,14.2364583333333,19.3083333333333,8.97604166666667,8.065625,7.97916666666667
"2305",2013,4,23,13.9125,19.5791666666667,9.01979166666667,8.03645833333333,8.20833333333333
"2306",2013,4,24,14.4354166666667,19.4510416666667,9.31458333333333,8.075,2.875
"2307",2013,4,25,15.7447916666667,19.025,9.29791666666667,8.10104166666667,5.38541666666667
"2308",2013,4,26,16.2864583333333,18.8885416666667,9.46875,8.19166666666667,2.97916666666667
"2309",2013,4,27,16.7385416666667,18.8302083333333,9.52916666666667,8.20625,2.38541666666667
"2310",2013,4,28,16.5916666666667,18.809375,9.17708333333333,8.18541666666667,4.85416666666667
"2311",2013,4,29,16.2614583333333,18.6677083333333,8.684375,8.13958333333333,8.875
"2312",2013,4,30,16.175,18.7645833333333,8.55729166666667,8.09375,5.76041666666667
"2313",2013,5,1,15.3010416666667,18.928125,8.74583333333333,8.065625,11.5416666666667
"2314",2013,5,2,16.1989583333333,19.0791666666667,9.22395833333333,8.02395833333333,8.39583333333333
"2315",2013,5,3,16.0614583333333,19.275,9.09270833333333,7.96979166666667,10.21875
"2316",2013,5,4,15.2197916666667,19.2760416666667,9.08645833333333,7.93541666666667,9.95833333333333
"2317",2013,5,5,15.2114583333333,19.3052083333333,9.28958333333333,7.95416666666667,8.77083333333333
"2318",2013,5,6,16.2395833333333,19.253125,9.30729166666667,7.94895833333333,8.46875
"2319",2013,5,7,17.0322916666667,19.1864583333333,9.13020833333333,7.95520833333333,8.6875
